ID 7.3.5.2 2.56.1.2 3.1.8.1 3.1.8.3 1.27.1.1 1.27.1.2 3.42.1.1 1.45.1.2 1.4.1.1 2.9.1.2 1.4.1.2 2.9.1.3 1.4.1.3 2.44.1.2 2.9.1.4 3.42.1.5 3.2.1.2 3.42.1.8 3.2.1.3 3.2.1.4 3.2.1.5 3.2.1.6 2.28.1.1 3.3.1.2 3.2.1.7 2.28.1.3 3.3.1.5 7.3.10.1 3.32.1.11 3.32.1.13 7.3.6.1 7.3.6.2 7.3.6.4 2.38.4.1 2.1.1.1 2.1.1.2 3.32.1.1 2.38.4.3 2.1.1.3 2.1.1.4 2.38.4.5 2.1.1.5 7.39.1.2 2.52.1.2 7.39.1.3 1.36.1.2 3.32.1.8 1.36.1.5 7.41.5.1 7.41.5.2 1.41.1.2 2.5.1.1 2.5.1.3 1.41.1.5
d1d5ya2 4 2 4 4 2 4 2 2 1 2 1 4 1 4 2 4 4 4 2 4 2 2 2 2 2 2 4 4 2 2 2 4 2 2 4 2 2 2 2 2 4 2 4 4 2 2 2 2 4 2 4 2 2 4
d1sfe_1 2 2 4 2 2 2 2 2 0 2 0 2 0 4 4 4 2 2 2 2 4 2 4 2 2 2 2 4 2 2 4 4 4 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 4 2 2 2 2
d1qnta1 2 2 2 4 2 2 2 4 0 4 0 2 0 4 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 2 2 2 2 2 2 4 4 2 4 4 4 2 2 4 4
d1mgta1 4 2 4 4 2 2 2 2 0 2 0 4 0 2 2 4 2 2 2 2 4 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 2 4 4 4
d1c20a_ 4 4 2 4 4 4 2 2 0 4 0 4 0 4 4 2 4 2 2 2 2 2 4 4 2 2 2 4 2 2 4 4 4 2 2 2 2 2 2 2 4 4 2 2 4 2 2 2 4 4 4 4 2 2
d1f1za1 4 2 2 2 4 2 2 2 0 2 0 4 0 4 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 2 2 2 4
d1bia_1 4 2 2 4 2 4 2 2 0 4 0 2 0 4 2 4 2 2 2 4 4 2 4 2 2 2 4 4 2 2 2 4 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 4 4 2 4 2 2
d1lea__ 2 2 4 4 2 2 4 4 0 4 0 2 0 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 2 4 4 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 4 4 4 2 4 4
d1aoy__ 4 4 2 4 2 4 4 4 0 4 0 4 0 4 2 2 4 2 4 2 4 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 4 4 4 4 4 4 2 4 4 4
d1b4aa1 2 4 4 2 2 4 4 2 0 4 0 2 0 4 4 2 2 2 2 2 2 4 2 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 4 4 2 2
d2cgpa1 2 4 2 2 2 4 4 4 0 2 0 4 0 4 2 4 4 2 2 2 4 2 4 2 2 2 2 4 4 2 2 4 2 2 2 4 2 2 2 2 2 4 4 2 2 2 2 4 2 4 4 4 4 2
d1opc__ 2 2 4 2 4 4 2 2 0 4 0 2 0 4 2 2 4 4 2 2 2 2 4 2 2 2 2 4 4 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 4 4 4 4 4 2 2
d1qqia_ 2 2 4 2 2 4 4 2 0 2 0 2 0 4 4 4 4 2 2 2 4 4 2 2 2 2 4 4 2 2 4 4 2 2 4 4 2 4 2 4 4 2 2 2 2 2 2 4 2 2 2 4 2 4
d1smta_ 2 2 2 2 4 4 2 2 0 2 0 2 0 4 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 4 4 2 4 2 2 2 4 4 2 4 4 4 2 2 4 4 4 2
d1bm9a_ 4 4 2 2 2 4 2 4 0 4 0 4 0 4 2 4 4 2 2 4 2 2 4 4 4 2 2 4 2 2 2 2 2 4 4 2 2 4 2 2 2 2 2 2 4 4 2 4 2 4 2 2 4 2
d1b9ma1 2 4 4 2 2 2 2 2 0 2 0 2 0 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 4 2 2 2 2 4 4 2 4 2 4 4 4 4 4 4 4 4 4 4
d1bjaa_ 4 4 2 2 2 2 4 2 0 4 0 2 0 2 4 4 4 2 4 2 2 4 4 4 2 2 4 2 2 4 4 4 2 4 4 2 4 4 2 2 2 2 2 2 4 2 4 2 2 2 4 2 2 4
d1repc1 2 2 2 2 4 2 2 2 0 2 0 2 0 4 2 2 2 4 2 2 2 2 4 2 4 2 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2
d1repc2 2 2 2 2 2 2 2 2 0 2 0 4 0 4 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 4 2 2 4 2 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2
d2foka1 4 4 4 4 2 2 2 2 0 2 0 2 0 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 4 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 2 4 2 4 2 4
d2foka2 4 2 2 2 2 4 2 2 0 4 0 2 0 4 2 2 2 4 4 2 2 2 4 2 4 2 4 4 2 2 2 4 4 2 2 2 4 4 2 4 2 2 2 2 4 2 2 2 4 4 2 4 2 2
d2foka3 2 4 2 2 2 2 2 2 0 2 0 4 0 4 2 2 2 2 2 2 2 4 2 4 2 2 4 4 2 4 4 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 4 4 2 4 4
d1hsta_ 2 2 2 2 2 4 4 2 0 2 0 4 0 4 2 2 4 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 4 2 4 4 2
d1ghc__ 2 2 4 2 4 4 2 2 0 2 0 2 0 4 2 2 4 2 4 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 4 2 2 4 2 2 4 2 2 2 2 2 4 4 4 2 2 2 4 4
d2hfh__ 2 4 4 2 2 4 2 2 0 2 0 2 0 4 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 2 2 4 4 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 4 2 4
d2bby__ 2 2 2 2 2 2 2 2 0 2 0 2 0 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 4
d1cf7a_ 2 4 2 2 2 4 2 2 0 2 0 2 0 2 2 4 2 2 2 4 2 2 2 4 2 2 4 4 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 4
d1cf7b_ 2 4 2 2 4 2 2 2 0 2 0 2 0 2 2 4 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 4 4
d1d8ja_ 2 2 4 2 2 2 2 2 0 4 0 2 0 4 2 2 2 2 2 2 2 2 4 4 2 4 4 4 2 2 2 4 2 2 2 4 2 2 4 2 2 2 2 2 4 2 2 4 2 4 2 4 2 4
d1qbja_ 2 2 2 2 2 2 2 2 0 2 0 4 0 4 2 4 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 4 2 2 4
d1dp7p_ 4 4 2 4 2 2 2 2 0 4 0 2 0 4 2 2 2 2 2 2 2 4 2 4 2 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 4 2 4 2 4 2 2 2 4
d1puee_ 2 4 2 2 2 2 4 2 0 2 0 2 0 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2
d1awca_ 2 2 2 4 4 2 2 2 0 4 0 2 0 4 2 2 2 2 4 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 4 2 2 2 2 2 2 4 4 2 4 4 2 2 2 2 4
d1bc8c_ 2 2 2 4 2 4 4 2 0 2 0 2 0 4 2 2 2 2 4 2 2 2 4 2 4 2 2 2 2 4 2 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4
d1hks__ 2 2 2 4 2 2 2 4 0 4 0 2 0 4 2 2 4 2 2 2 2 2 4 2 2 4 4 4 2 2 2 4 2 2 4 2 2 2 2 4 4 2 4 2 2 2 2 4 4 2 2 2 4 4
d2hts__ 2 2 2 2 2 4 2 2 0 2 0 2 0 4 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 4 4 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 4 2 4
d2irfg_ 4 4 2 2 2 4 4 2 0 4 0 4 0 4 2 2 2 2 4 2 4 4 4 2 2 2 2 4 2 4 2 4 2 2 2 4 4 2 2 4 4 2 2 4 2 4 2 2 2 4 2 4 4 4
d1bi1_1 2 2 4 4 2 2 2 2 0 2 0 2 0 4 2 4 2 2 2 2 4 2 4 2 2 2 4 4 2 2 2 4 4 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2
d1b1ba1 4 2 2 2 2 2 2 2 0 2 0 4 0 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 4 2
d1xgsa1 2 2 2 2 2 4 2 4 0 2 0 2 0 4 2 2 2 2 2 2 2 2 4 2 2 4 4 4 2 2 4 4 2 2 4 2 2 2 2 4 4 2 2 4 4 4 4 4 2 2 2 2 2 2
d1b6a_1 2 2 2 2 2 2 2 4 0 2 0 4 0 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 4 4 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2
d1qpma_ 2 2 2 4 2 2 2 2 0 2 0 4 0 4 2 2 2 4 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 2 4 2 4 2 4 2 4 2 4
d1tns__ 2 2 2 2 4 2 2 2 0 2 0 2 0 4 2 2 4 2 2 2 2 2 4 2 2 4 4 4 2 2 2 4 4 2 2 2 2 2 4 4 2 4 2 2 2 2 2 4 4 2 2 2 2 4
d1qa6a_ 4 4 2 2 2 4 2 2 0 2 0 4 0 4 2 4 2 2 4 2 2 4 4 2 2 2 2 4 4 2 2 4 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 4 4 2 4 4 4 2
d1mmsa1 2 4 4 2 2 4 2 2 0 2 0 2 0 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 4 2 2 2 2 2 2 4 2 4 4 2 2 2 4 2 2 2 2 2 4
d1wjaa_ 4 4 2 2 2 2 4 2 0 2 0 2 0 4 2 4 2 2 2 2 2 2 4 2 4 2 4 4 2 4 2 4 2 2 2 2 2 4 2 2 4 4 2 2 2 2 2 4 2 4 2 2 2 2
d1wjab_ 2 4 2 2 2 2 4 2 0 4 0 2 0 4 4 2 4 4 2 2 2 2 4 4 2 4 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 2 4 4 2 4 2 4 2 4 2 4
d1wjba_ 2 2 2 2 4 4 2 2 0 2 0 2 0 4 4 2 4 2 2 4 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 4 4 2 4 2 4 2 2 4 4 2 2 4 2 4
d1wjca_ 4 2 2 2 2 2 2 2 0 4 0 4 0 4 4 4 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 4 4 2 2 2 2 2 2 2 4 4 2 2 2 4 2 4 2 4 2 4
d1wjcb_ 2 4 2 2 2 2 2 2 0 4 0 2 0 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 4 4 4 4 4 4 2 2 4 2 2 2 4 4 4
d1wjea_ 4 4 4 2 2 2 4 2 0 4 0 2 0 4 2 2 2 2 2 4 2 2 4 2 2 2 4 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 2 2 4
d1wjeb_ 2 4 2 4 2 2 4 4 0 2 0 4 0 4 4 4 4 2 2 2 4 2 2 2 2 2 4 4 2 4 2 4 2 2 2 2 2 4 2 2 4 2 4 2 4 2 2 4 4 2 2 4 4 2
d1aub__ 2 2 4 4 4 2 4 2 0 2 0 2 0 4 4 2 2 2 2 2 4 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 2 4 2 4 2 2 2 4 4 4 4 4 4 4 2 4 4 4
d1ef4a_ 2 2 2 2 2 2 2 4 0 2 0 2 0 4 2 2 2 2 2 2 2 4 2 2 4 2 2 4 2 2 2 4 2 2 2 2 4 4 2 2 2 2 2 2 4 4 2 4 4 2 2 4 2 2
d1bdxa1 4 4 2 2 2 4 2 2 2 4 2 2 4 4 4 2 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 4 4 2 4 2 2 2 2 4 2 4 2 4 2 4 4 4 2 2 4 2
d1bdxb1 4 4 2 2 2 2 2 4 4 4 4 2 4 4 4 2 4 4 2 2 2 2 4 2 2 2 4 2 2 4 4 4 2 4 4 2 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2
d1bdxc1 4 4 2 4 2 4 2 2 2 4 2 2 4 4 4 2 2 4 4 2 4 2 4 4 2 2 2 4 2 2 2 2 2 4 2 4 2 4 2 2 2 2 4 4 2 2 2 4 2 4 4 4 4 4
d1bdxd1 4 2 2 2 2 4 4 4 2 4 4 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 4 4 4 2 2 2 4 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 2 4
d1cuk_1 4 4 4 4 2 4 4 2 4 4 4 2 4 4 2 2 2 4 2 2 4 2 4 2 2 2 2 4 2 2 2 4 2 4 2 2 4 2 2 2 2 4 4 2 4 2 2 4 2 2 4 2 4 4
d1hjp_1 4 4 2 4 4 2 2 2 4 2 2 2 4 4 4 4 4 2 4 2 2 2 4 4 2 2 4 2 2 4 4 2 2 2 4 4 4 4 2 4 4 2 4 4 2 2 4 4 2 4 2 4 2 2
d1bvsa1 4 2 2 2 4 2 2 2 2 4 2 2 4 4 4 2 2 2 4 2 2 4 4 4 2 2 4 4 4 2 2 4 2 2 4 4 4 2 2 4 2 4 4 4 2 2 4 4 4 2 2 2 4 4
d1bvsb1 2 4 2 4 2 4 2 2 4 4 2 2 2 4 2 4 4 2 4 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 2 4
d1bvsc1 4 4 4 2 4 4 4 2 2 4 2 2 2 4 4 4 2 2 2 2 2 4 4 2 4 4 4 4 4 2 4 4 2 4 2 2 2 4 2 2 2 2 4 4 2 2 2 4 4 2 2 4 4 4
d1bvsd1 4 4 2 4 2 2 4 2 2 2 2 4 4 4 4 4 4 4 4 2 4 2 4 2 2 2 4 4 2 4 2 2 4 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 4 2
d1bvse1 2 2 4 4 2 2 2 2 2 2 2 4 4 4 4 2 4 2 2 4 2 2 2 4 2 4 4 4 2 2 4 2 2 4 2 2 2 2 2 4 2 4 4 2 2 4 2 4 4 2 2 2 2 2
d1bvsf1 4 2 2 4 4 4 2 2 4 2 2 4 4 4 2 2 4 2 2 2 2 4 4 2 2 2 4 4 2 2 4 2 2 4 2 2 4 4 2 4 4 2 2 2 4 4 2 4 4 2 4 4 4 2
d1bvsg1 2 2 2 2 2 2 4 2 2 4 2 2 2 4 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 4 4 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 4 2 2 4 4 2
d1bvsh1 2 4 2 4 2 2 4 2 4 2 2 4 2 4 4 4 2 2 2 2 2 4 4 4 2 2 4 4 4 2 4 2 2 2 4 4 2 4 2 2 4 2 2 2 4 4 4 4 4 4 2 4 4 2
d1dv0a_ 4 2 4 4 2 2 2 2 2 4 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 4 4 2
d1aua_1 2 4 4 4 4 4 4 2 2 2 2 2 2 4 4 4 2 2 4 2 2 2 2 4 2 2 4 4 2 4 2 2 2 4 2 4 2 2 2 4 2 2 4 2 2 2 2 4 2 4 2 4 4 4
d1enwa_ 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 4 4 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 4 2 2 4 4 2 2 2 4 4
d1pysb1 4 4 2 4 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 4 2 4 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 4 4 4 4 2 2 4
d1pysb2 2 4 2 2 2 4 2 2 4 4 2 4 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 4 4 4 2 2 2 2 4 2 2 2 4 4 2 4 2 2 2 4 4 4 4 2 2 2
d1d4ua1 4 2 2 4 2 4 4 2 4 2 2 2 2 4 2 4 4 2 2 4 2 2 4 4 2 2 2 4 4 2 2 4 2 2 4 2 4 4 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 2
d2spca_ 4 4 2 2 4 4 4 2 4 4 4 2 4 4 4 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 4 2 4 2 2 4 2 2 2 2 2 2 4 4 4 4 2 4 2 4
d1cuna1 4 4 2 4 2 2 4 2 4 4 2 2 2 4 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 4 2 4 2 4 4 2 2 4 4 2
d1cuna2 2 2 4 4 2 4 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 4 4 2 2 4 4 2 4 2 4 2 2 4 2 2 4 2 4 2 2 4 4 2 2 2 4 2 4 2 4 4 2
d1quua1 4 4 4 2 2 4 4 2 4 4 2 4 2 4 4 2 2 2 2 4 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 2 4 2 4 4 2 2 4 4 2 4 4 4 2 2 2 2 4
d1quua2 4 2 2 4 4 4 2 2 2 4 2 4 2 4 2 2 4 2 2 2 2 2 4 4 2 2 4 4 2 4 2 4 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 4 2 2 2 4
d1e2aa_ 4 4 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 4 2 4 2 2 4 4 2 2 2 2 2 2 4 2 2 4 2 4 2 4 4 2
d1chua1 4 2 2 2 2 2 4 2 2 4 2 2 2 4 4 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 4 2 2 4 2 2 4 4 2 2 2 4 4
d1fuma1 4 2 2 4 2 2 2 2 4 2 4 4 2 4 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 4 2 2 2 4 2 2 2 4 2 4 2 2 2 4 4 4 2 4 2 2
d1qlaa1 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 4 2 4 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 4 4 4 2 2 2 4 4 4 2 4 2 4 4 4
d1qsda_ 2 2 2 4 2 2 2 2 2 4 2 2 2 4 4 4 2 2 4 2 2 2 4 4 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 4 2 4 2 4 2 4 2 2 2 2 2 2
d1deeg_ 2 4 4 4 2 2 2 4 4 4 2 2 2 4 4 4 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 4 2 4 2 4 2 4
d1deeh_ 4 4 4 4 4 2 4 2 4 4 2 2 2 4 2 2 4 2 2 4 2 2 4 2 2 2 4 4 2 4 2 4 2 2 4 2 2 2 2 4 4 2 2 4 2 2 2 2 2 4 2 4 4 4
d1edj__ 4 4 4 4 2 4 2 2 4 4 2 2 4 2 2 4 2 2 2 2 4 2 4 2 2 2 2 4 2 4 2 2 2 4 2 4 2 2 2 2 2 4 2 2 4 2 2 4 4 2 2 2 4 2
d1fc2c_ 4 4 2 2 4 4 2 2 2 2 2 2 4 4 4 2 2 2 2 4 2 2 4 2 2 2 4 4 2 4 2 4 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 4 4 4 2 2 4 4
d2spza_ 2 4 4 4 4 4 2 2 4 4 2 2 2 4 4 4 2 2 2 2 2 2 4 2 2 4 2 4 2 2 2 4 2 2 2 2 4 4 2 4 4 4 2 2 4 2 2 4 4 4 4 2 4 4
d1gab__ 4 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 2 4 4 4 4 4 4 2 4 4 2 4 4 4 4 4
d1prb__ 2 4 4 4 2 4 2 2 4 4 2 2 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 4 4 2 2 2 4 2 4 4 4 4 2 4 2 2
d1ebdc_ 2 4 2 2 4 4 4 2 2 2 2 2 2 4 4 2 4 2 2 2 2 2 4 2 4 2 2 4 2 4 2 4 4 2 2 2 2 2 2 2 2 2 4 2 4 2 2 4 4 2 2 2 4 4
d1bal__ 2 2 2 2 4 4 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 4 4 2 4 4 2 2 2 4 2 4 4 2 4 2 4 2 4
d1bbl__ 4 4 2 2 4 2 2 2 4 4 4 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 4 4 2 4 2 2 2 4 2 4
d2pdd__ 2 4 2 4 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 4 4 2 4 2 2 4 2 2 2 2 2 4 4 2 2 2 4 4 4
d2pde__ 2 4 4 2 2 2 4 2 4 2 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 4 2 2 4 2 2 2 4 2 4 2 2 2 2 2 4 2 2 2 2 4
d1erc__ 4 4 4 4 2 2 4 4 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 4 4 4 4 2 2 4 4
d2erl__ 4 4 2 4 2 4 2 2 4 2 4 4 4 4 4 4 4 4 2 4 4 4 4 2 4 2 4 4 2 2 4 4 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 4 4 2 2 4 2 2
d1erd__ 4 4 2 2 4 4 4 2 4 4 2 4 4 4 2 4 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 4 4 2 4 2 2 4 4 2 2 2 2 2 4 4 4 4 2 2 2 4
d1erp__ 2 2 2 2 2 2 2 2 2 4 4 2 4 4 2 4 2 2 4 2 2 2 4 4 2 2 4 4 2 2 4 4 4 2 2 2 4 4 2 4 2 4 2 4 2 2 2 4 4 4 2 4 2 4
d1ery__ 4 4 2 2 2 2 2 2 2 4 2 2 2 4 2 4 2 2 4 4 2 2 4 2 2 2 4 4 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 4 4 4 2 4 4 2 4 2 2 4
d1aca__ 2 4 2 4 2 2 4 2 4 4 2 4 2 4 2 2 2 4 2 2 2 2 2 4 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 4 4 4 2 2 4
d1ef1a1 2 2 4 4 2 2 2 2 2 4 2 2 2 4 4 4 4 2 2 4 2 2 4 2 2 4 4 4 2 4 2 2 2 4 4 2 2 4 2 4 2 2 2 4 4 2 2 4 2 2 2 2 4 2
d1kdxa_ 4 4 2 2 2 2 4 2 4 4 2 2 4 4 2 2 2 2 2 4 2 2 4 4 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 4 2 4 4 2 2 4
d1lre__ 4 4 4 2 2 2 2 4 2 4 2 4 2 4 4 4 2 2 2 2 2 2 4 4 2 4 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 4 4 4
d1qqva_ 4 2 2 4 2 2 2 2 4 2 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 2 4 2 2 4 4 2 2 2 4 4
d1vii__ 2 2 2 4 4 2 4 2 4 4 4 2 2 4 2 2 2 4 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 4 2 4 4 2
d1tbaa_ 2 2 4 2 2 2 4 2 2 4 2 2 2 4 2 2 2 4 2 4 4 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 4 2 4 2 4 2 2
d1ail__ 4 4 2 2 2 4 2 2 4 2 2 2 2 4 4 2 2 2 2 2 2 2 4 4 2 4 2 4 2 2 2 4 2 2 2 2 4 4 2 2 2 4 2 2 4 4 2 2 2 4 2 4 4 2
d1a32__ 4 2 4 4 4 2 4 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 4 2
d1dk1a_ 4 2 4 4 2 2 2 2 2 4 2 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 2 2 2 2 2
d1d2da_ 4 4 4 2 2 4 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 4 4 2 4 4 2 4 4 4 2 4
d2hp8__ 2 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4
d2end__ 2 2 2 4 2 2 2 2 4 2 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 4 4 4 2 4 2 2 4 4 2 4 2 4 2 4
d2lisa_ 4 2 4 4 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 4 4 2 4 4 4 4 4 2 4 4 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 2 2
d1bmfg_ 4 4 4 4 2 2 2 2 4 2 4 2 4 4 2 2 2 2 4 4 2 2 4 2 2 2 4 4 4 2 2 4 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 4 4 2
d1lbu_1 2 2 4 4 4 2 2 4 4 4 2 2 2 4 2 2 4 4 2 2 2 2 4 4 2 2 4 4 2 4 2 4 2 2 2 2 2 4 2 2 4 2 4 4 2 2 2 4 2 4 2 4 4 4
